Masa Fragmento 1 (4He): 4.003 u
Masa Fragmento 2 (3He): 3.016 u
E1 (MeV)     E2 (MeV)     Sección Eficaz     E_rel (MeV) 
9.500000     13.992772    2.309318e-02       2.078462    
9.500000     13.993110    2.312220e-02       2.079249    
9.500000     13.994125    2.321016e-02       2.081611    
10.000000    13.618822    2.044915e-02       1.958477    
10.000000    13.619163    2.046512e-02       1.959268    
10.000000    13.620187    2.051342e-02       1.961643    
10.500000    13.242706    1.956863e-02       1.853256    
10.500000    13.243049    1.957810e-02       1.854050    
10.500000    13.244080    1.960675e-02       1.856434    
11.000000    12.864730    1.981624e-02       1.762478    
11.000000    12.865076    1.982041e-02       1.763274    
11.000000    12.866113    1.983307e-02       1.765663    
17.000000    8.262683     4.347924e-02       1.754190    
17.000000    8.263015     4.345791e-02       1.754908    
17.000000    8.264009     4.339613e-02       1.757062    
17.500000    7.878580     4.989304e-02       1.845052    
17.500000    7.878908     4.991383e-02       1.845755    
17.500000    7.879890     4.997817e-02       1.847865    
18.000000    7.495009     6.479406e-02       1.951065    
18.000000    7.495332     6.486626e-02       1.951753    
18.000000    7.496300     6.508494e-02       1.953816    
18.500000    7.112093     9.446915e-02       2.072678    
18.500000    7.112411     9.462525e-02       2.073349    
18.500000    7.113363     9.509731e-02       2.075360    
19.000000    6.729957     1.621337e-01       2.210417    
19.000000    6.730269     1.625672e-01       2.211069    
19.000000    6.731204     1.638832e-01       2.213025    
19.500000    6.348728     4.206185e-01       2.364899    
19.500000    6.349034     4.224850e-01       2.365532    
19.500000    6.349951     4.281196e-01       2.367428    
20.000000    5.968539     2.681140e-01       2.536850    
20.000000    5.968838     2.662161e-01       2.537461    
20.000000    5.969735     2.606039e-01       2.539294    
20.500000    5.589529     4.601512e-02       2.727120    
20.500000    5.589820     4.586456e-02       2.727709    
20.500000    5.590696     4.541864e-02       2.729473    
21.000000    5.211845     2.213543e-02       2.936712    
21.000000    5.212129     2.212749e-02       2.937276    
21.000000    5.212981     2.210424e-02       2.938967    
21.500000    4.835647     2.224939e-02       3.166811    
21.500000    4.835922     2.225594e-02       3.167349    
21.500000    4.836749     2.227551e-02       3.168963    
8.000000     14.918476    5.549868e-02       2.395626    
8.000000     14.918801    5.525843e-02       2.396406    
8.000000     14.919776    5.454950e-02       2.398746    
8.500000     14.557832    1.098838e-01       2.230591    
8.500000     14.558162    1.101141e-01       2.231380    
8.500000     14.559151    1.107387e-01       2.233747    
9.000000     14.193730    4.133567e-02       2.081788    
9.000000     14.194064    4.151936e-02       2.082585    
9.000000     14.195066    4.208097e-02       2.084975    
9.500000     13.826636    2.679136e-02       1.948662    
9.500000     13.826974    2.684309e-02       1.949465    
9.500000     13.827986    2.700028e-02       1.951874    
10.000000    13.456953    2.305546e-02       1.830748    
10.000000    13.457294    2.308217e-02       1.831556    
10.000000    13.458316    2.316301e-02       1.833979    
10.500000    13.085037    2.183752e-02       1.727659    
10.500000    13.085380    2.185568e-02       1.728470    
10.500000    13.086408    2.191048e-02       1.730902    
11.000000    12.711199    2.178362e-02       1.639074    
11.000000    12.711543    2.179670e-02       1.639886    
11.000000    12.712578    2.183615e-02       1.642324    
11.500000    12.335717    2.252144e-02       1.564734    
11.500000    12.336064    2.252979e-02       1.565547    
11.500000    12.337102    2.255503e-02       1.567986    
16.500000    8.536274     4.113237e-02       1.583544    
16.500000    8.536608     4.111855e-02       1.584291    
16.500000    8.537610     4.107890e-02       1.586530    
17.000000    8.155469     4.628162e-02       1.662762    
17.000000    8.155799     4.629885e-02       1.663495    
17.000000    8.156790     4.635226e-02       1.665693    
17.500000    7.775060     5.766016e-02       1.756857    
17.500000    7.775386     5.771940e-02       1.757575    
17.500000    7.776365     5.789900e-02       1.759729    
18.000000    7.395175     8.044661e-02       1.866211    
18.000000    7.395496     8.057564e-02       1.866913    
18.000000    7.396461     8.096608e-02       1.869019    
18.500000    7.015940     1.308158e-01       1.991278    
18.500000    7.016257     1.311535e-01       1.991963    
18.500000    7.017205     1.321786e-01       1.994016    
19.000000    6.637485     3.016723e-01       2.132591    
19.000000    6.637796     3.030565e-01       2.133257    
19.000000    6.638728     3.072579e-01       2.135253    
19.500000    6.259943     3.709994e-01       2.290775    
19.500000    6.260247     3.686972e-01       2.291421    
19.500000    6.261160     3.617998e-01       2.293356    
20.000000    5.883450     6.585186e-02       2.466564    
20.000000    5.883747     6.555923e-02       2.467188    
20.000000    5.884640     6.469412e-02       2.469058    
20.500000    5.508151     2.511670e-02       2.660818    
20.500000    5.508441     2.508488e-02       2.661418    
20.500000    5.509312     2.499067e-02       2.663219    
21.000000    5.134200     2.080242e-02       2.874550    
21.000000    5.134482     2.080790e-02       2.875126    
21.000000    5.135330     2.082445e-02       2.876852    
8.000000     14.740289    4.043206e-02       2.264565    
8.000000     14.740613    4.031597e-02       2.265360    
8.000000     14.741586    3.997246e-02       2.267744    
8.500000     14.384158    8.853678e-02       2.101496    
8.500000     14.384487    8.811984e-02       2.102301    
8.500000     14.385474    8.686668e-02       2.104714    
9.000000     14.024482    6.711546e-02       1.954707    
9.000000     14.024815    6.755237e-02       1.955519    
9.000000     14.025815    6.887970e-02       1.957956    
9.500000     13.661733    3.353060e-02       1.823642    
9.500000     13.662069    3.363988e-02       1.824461    
9.500000     13.663079    3.397347e-02       1.826916    
10.000000    13.296321    2.687958e-02       1.707840    
10.000000    13.296661    2.692535e-02       1.708664    
10.000000    13.297680    2.706424e-02       1.711133    
10.500000    12.928607    2.517588e-02       1.606915    
10.500000    12.928949    2.520496e-02       1.607741    
10.500000    12.929975    2.529285e-02       1.610221    
11.000000    12.558908    2.503963e-02       1.520549    
11.000000    12.559252    2.506191e-02       1.521377    
11.000000    12.560284    2.512912e-02       1.523862    
11.500000    12.187509    2.569606e-02       1.448486    
11.500000    12.187854    2.571399e-02       1.449315    
11.500000    12.188890    2.576805e-02       1.451801    
12.000000    11.814664    2.687264e-02       1.390526    
12.000000    11.815010    2.688630e-02       1.391354    
12.000000    11.816048    2.692747e-02       1.393837    
12.500000    11.440602    2.843309e-02       1.346518    
12.500000    11.440949    2.844153e-02       1.347344    
12.500000    11.441988    2.846707e-02       1.349820    
13.000000    11.065535    3.027632e-02       1.316359    
13.000000    11.065881    3.027828e-02       1.317181    
13.000000    11.066921    3.028451e-02       1.319647    
13.500000    10.691039    3.226283e-02       1.303261    
14.500000    9.936160     3.610642e-02       1.308628    
14.500000    9.936503     3.608777e-02       1.309432    
14.500000    9.937534     3.603270e-02       1.311842    
15.000000    9.558868     3.763524e-02       1.333734    
15.000000    9.559210     3.761469e-02       1.334529    
15.000000    9.560234     3.755412e-02       1.336913    
15.500000    9.181415     3.906438e-02       1.372843    
15.500000    9.181754     3.904793e-02       1.373628    
15.500000    9.182772     3.899982e-02       1.375982    
16.000000    8.803943     4.109318e-02       1.426119    
16.000000    8.804279     4.108859e-02       1.426892    
16.000000    8.805288     4.107616e-02       1.429213    
16.500000    8.426588     4.514134e-02       1.493776    
16.500000    8.426921     4.515747e-02       1.494537    
16.500000    8.427920     4.520725e-02       1.496820    
17.000000    8.049486     5.355394e-02       1.576083    
17.000000    8.049815     5.360193e-02       1.576830    
17.000000    8.050802     5.374751e-02       1.579072    
17.500000    7.672767     7.056297e-02       1.673362    
17.500000    7.673092     7.066855e-02       1.674094    
17.500000    7.674066     7.098833e-02       1.676291    
18.000000    7.296562     1.085754e-01       1.786003    
18.000000    7.296882     1.088514e-01       1.786718    
18.000000    7.297842     1.096898e-01       1.788865    
18.500000    6.921002     2.302687e-01       1.914463    
18.500000    6.921317     2.313233e-01       1.915161    
18.500000    6.922262     2.345288e-01       1.917254    
19.000000    6.546221     3.698066e-01       2.059282    
19.000000    6.546530     3.681256e-01       2.059961    
19.000000    6.547458     3.629874e-01       2.061997    
19.500000    6.172356     8.169496e-02       2.221094    
19.500000    6.172659     8.126156e-02       2.221752    
19.500000    6.173568     7.998235e-02       2.223726    
20.000000    5.799550     2.890908e-02       2.400639    
20.000000    5.799846     2.884845e-02       2.401275    
20.000000    5.800734     2.866878e-02       2.403182    
20.500000    5.427952     2.006986e-02       2.598788    
20.500000    5.428241     2.006898e-02       2.599399    
20.500000    5.429107     2.006666e-02       2.601235    
21.000000    5.057723     2.125640e-02       2.816563    
21.000000    5.058004     2.126161e-02       2.817149    
21.000000    5.058846     2.127714e-02       2.818909    
8.000000     14.563387    3.213174e-02       2.138111    
8.000000     14.563711    3.207020e-02       2.138920    
8.000000     14.564681    3.188750e-02       2.141348    
8.500000     14.211772    5.464007e-02       1.977068    
8.500000     14.212100    5.441506e-02       1.977887    
8.500000     14.213084    5.375017e-02       1.980344    
9.000000     13.856522    9.990827e-02       1.832342    
9.000000     13.856854    1.000129e-01       1.833169    
9.000000     13.857851    1.002626e-01       1.835650    
9.500000     13.498119    4.940161e-02       1.703383    
9.500000     13.498455    4.968862e-02       1.704216    
9.500000     13.499462    5.056700e-02       1.706717    
10.000000    13.136979    3.306280e-02       1.589729    
10.000000    13.137318    3.315693e-02       1.590568    
10.000000    13.138333    3.344402e-02       1.593083    
10.500000    12.773468    2.968223e-02       1.490999    
10.500000    12.773809    2.973203e-02       1.491841    
10.500000    12.774832    2.988317e-02       1.494366    
11.000000    12.407909    2.937341e-02       1.406877    
11.000000    12.408252    2.940867e-02       1.407721    
11.000000    12.409281    2.951532e-02       1.410251    
11.500000    12.040592    3.018235e-02       1.337110    
11.500000    12.040936    3.021096e-02       1.337954    
11.500000    12.041969    3.029729e-02       1.340486    
12.000000    11.671774    3.153386e-02       1.281498    
